"OBJECTID","ID","X","Y","NAME","STATE","CSVRID","CYCAVAIL","CYCBACK","TIME","ADDR","CALL","SERVICE","TYPE"
"1849","134a38c4-3242-49ed-bcc6-3cf267288936","120.176941","30.216886","三廊庙南","无人值守","1021.000000","10.000000","11.000000","租车06:00~21:00，还车06:00~22:00","秋涛路16#前人行道","13606524400.000000"," "," "
"1850","4c577b25-531e-4bfa-a0db-f1c193693985","120.179329","30.221604","木材新村","无人值守","1023.000000","8.000000","13.000000","租车06:00~21:00，还车06:00~22:00","秋涛路178#","13606524400.000000"," "," "
"1851","cbd031aa-44ec-46bd-a7f5-18190c1bd409","120.180990","30.249526","解放路东","无人值守","1024.000000","16.000000","5.000000","租车06:00~21:00，还车06:00~22:00","军供大厦（解放路13#）","13606520600.000000"," "," "
"1852","bddf4f14-895c-4f5f-8ad6-59c9afcdecf5","120.195213","30.231380","婺江路","无人值守","1025.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","29路近江车站（婺江路）","13606525900.000000"," "," "
"1853","bbddc900-1ef3-44fc-8593-5ce9df7ba45d","120.184844","30.237510","汽车南站站","无人值守","1027.000000","16.000000","5.000000","租车06:00~21:00，还车06:00~22:00","汽车南站站内","13606524400.000000"," "," "
"1854","898132ee-9b7c-40bb-9c48-5fe80c9d8bcb","120.172780","30.239547","鼓楼公交站","有人值守","1028.000000","7.000000","14.000000","24小时","鼓楼公交站","15868130100.000000","旅游咨询点","24小时点"
"1855","4e55b111-c5f3-42ae-8d26-69634d50ec48","120.159782","30.258070","小车桥","无人值守","1031.000000","2.000000","19.000000","租车06:00~21:00，还车06:00~22:00","小车桥公交站（南）庆春路南侧、湖滨路东侧","13454491000.000000","旅游咨询点"," "
"1856","7a9496ed-70a8-45e0-81ca-68c895ca7b85","120.170322","30.181843","后勤服务中心一","无人值守","6078.000000","25.000000","-4.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","滨安路1358号","13606517500.000000"," "," "
"1857","281d614f-18f4-426a-bb1e-3e71e5631e5c","120.210504","30.209517","滨江区政府东","无人值守","6002.000000","25.000000","7.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","通和路丹枫路口滨江区政府办事大厅对面","13606517500.000000"," "," "
"1858","0ec7cca0-a8b5-44bc-9f55-c737a6c159dc","120.191644","30.203317","春江时代花园十一幢","无人值守","6004.000000","3.000000","29.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","长河路1430号春江时代花园11幢前","13606517500.000000"," "," "
"1859","5acdbcd3-0f7e-4398-8566-b4543c07673b","120.168466","30.185572","园之二路伟业路口","无人值守","6009.000000","19.000000","13.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","园之二路伟业路口信雅达对面","13606517500.000000"," "," "
"1860","4a7aa294-8022-45ff-ac1a-01c7959fb069","120.157901","30.171158","浦沿路滨文路口南","无人值守","6010.000000","1.000000","31.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","浦沿路滨文路口南华润万家前","13606517500.000000"," "," "
"1861","31a9a435-470c-426d-a087-4bfe71845889","120.164092","30.172670","明德路滨文路口南","无人值守","6011.000000","8.000000","24.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","明德路滨文路口南","13606517500.000000"," "," "
"1862","6c0f03a7-ecb4-4fec-88da-b4ae1f800f40","120.163237","30.178256","公交南环路站","无人值守","6013.000000","16.000000","16.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","公交南环路527路终点站前","13606517500.000000"," "," "
"1863","dbd93fc9-9ebb-42f4-93b3-49ecec01d54b","120.148456","30.176170","杭二中西","无人值守","6014.000000","2.000000","30.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","东信大道杭二中正门西侧","13606517500.000000"," "," "
"1864","8942c249-8ebc-4fad-99d2-b2d26a53c34c","120.163532","30.155275","浦沿市心公园","无人值守","6015.000000","2.000000","30.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","镇前路80号浦沿市心公园对面","13606517500.000000"," "," "
"1865","199282c8-9684-4a7a-b32c-b9e27cdb24a6","120.172161","30.166158","东冠社区","无人值守","6016.000000","1.000000","31.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","东冠社区文体活动中心对面","13606517500.000000"," "," "
"1866","59a5e016-d12a-4931-a4f3-90a96f63a16d","120.196720","30.158556","白马湖SOHO创意园","无人值守","6017.000000","21.000000","11.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","长江西路以西白马湖SOHO创意园内","13606517500.000000"," "," "
"1867","d6557986-bb81-4daa-8928-c70fd3032a57","120.197038","30.173105","长江北路滨文路口","无人值守","6019.000000","2.000000","30.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","长江北路滨文路口东北角","13606517500.000000"," "," "
"1868","0ca819ad-5988-413f-827d-9e3767cd9da7","120.207726","30.165357","白马湖小区一","无人值守","6020.000000","16.000000","16.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","江虹路白马湖小区凤凰苑13幢前","13606517500.000000"," "," "
"1869","70ab3cc4-0d3f-4815-a868-d66c6039b628","120.211697","30.180729","滨康小区一","无人值守","6021.000000","28.000000","4.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","江晖路滨康路口西南角滨康小区21幢前","13606517500.000000"," "," "
"1870","5055d3d1-c6f9-4f34-b5da-ab5b4144e04f","120.226005","30.188487","官河桥北","无人值守","6022.000000","9.000000","12.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","西兴路官河桥北侧人行道","13606517500.000000"," "," "
"1871","c54df388-8a8e-4ad0-a24a-fb45583cc2d9","120.214917","30.217146","公交三桥换乘点一","无人值守","6024.000000","18.000000","14.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","滨胜路西兴路口西南角三桥换乘中心旁","13606517500.000000"," "," "
"1872","752feab6-29db-462c-9239-26230cfb9261","120.202386","30.211579","钱江龙一","无人值守","6025.000000","24.000000","8.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","闻涛路钱江龙对面湖边人行道","13606517500.000000"," "," "
"1873","61a37bfd-32c3-47b3-975f-ca65b1582b52","120.151679","30.180809","新生路六合路口东北","无人值守","6071.000000","15.000000","6.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","新生路六合路口东北侧","13606517500.000000"," "," "
"1874","837f41ee-55f3-4d6b-a776-c2c10a52f6c4","120.171441","30.190706","火炬大道滨盛路口","无人值守","6072.000000","7.000000","14.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","火炬大道滨盛路口西侧人行道","13606517500.000000"," "," "
"1875","ee81cae5-d992-4326-a695-34c13ec6889f","120.154839","30.176266","东信大道东方通信","无人值守","6073.000000","18.000000","3.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","东信大道东方通信门口，道路北侧人行道","13606517500.000000"," "," "
"1876","6769d4b0-879e-4c9d-9a01-9570508dbc19","120.156111","30.184635","临江花园一","无人值守","6075.000000","7.000000","14.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","碧水豪园对面（偏南），道路西侧人行道","13606517500.000000"," "," "
"1877","655744e4-8550-4f7f-9c2c-16511147103f","120.174390","30.182824","滨安路火炬大道口东南","无人值守","6076.000000","17.000000","4.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","滨安路火炬大道口东南侧，滨安路南侧人行道","13606517500.000000"," "," "
"1878","03098db4-1dfd-476b-aa59-d1c4c937c602","120.167000","30.179328","伟业路滨康路口西南","无人值守","6077.000000","19.000000","2.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","伟业路滨康路口西南侧，伟业路西侧人行道","13606517500.000000"," "," "
"1879","1951b806-bb6f-47f9-a7dd-71e2908cc9c1","120.177408","30.180226","环兴路滨康路口东南","无人值守","6079.000000","7.000000","14.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","环兴路滨康路口东南侧，环兴路东侧人行道","13606517500.000000"," "," "
"1880","9715e28f-a5b7-47c3-9cb8-554f3d8e89f6","120.151696","30.176230","东信大道六合路西北","无人值守","6080.000000","12.000000","9.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","东信大道六合路西北","13606517500.000000"," "," "
"1881","4a0f077c-27ad-4d21-96b3-94c6cc652070","120.160745","30.159085","浦联村委会","无人值守","6081.000000","1.000000","20.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","新浦路235号对面","13606517500.000000"," "," "
"1882","21bed7ce-3888-4ef2-920e-d437714858f4","120.174000","30.160955","园区中路二十二号","无人值守","6083.000000","8.000000","13.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","园区中路22号，江南学院—人文学院对面","13606517500.000000"," "," "
"1883","a240645e-0c00-4a8f-a2df-ac08f28efd35","120.176626","30.165064","火炬大道ZET中兴南","无人值守","6084.000000","18.000000","3.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","火炬大道ZET中兴开口南侧，道路西侧人行道","13606517500.000000"," "," "
"1884","652b68ed-a1b1-4468-88cb-41f8aebde71c","120.177870","30.163561","火炬小区大门北","无人值守","6085.000000","4.000000","17.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","火炬大道火炬小区大门北，道路东侧人行道","13606517500.000000"," "," "
"1885","18ba2bca-2b81-4655-8c68-932ebc92fe1c","120.159559","30.169087","园区二路浦沿路东北","无人值守","6086.000000","1.000000","20.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","园区二路浦沿路东北侧，道路北侧人行道","13606517500.000000"," "," "
"1886","1690c4d7-a907-40c9-8e90-5b8538dadc3b","120.184269","30.181043","滨康路南北支路口东南","无人值守","6088.000000","17.000000","4.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","滨康路南北支路口东南侧","13606517500.000000"," "," "
"1887","67c3bb64-99cd-4633-9a4f-07d242820f9e","120.188952","30.181070","滨康路支一路口西南","无人值守","6089.000000","6.000000","15.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","滨康路支一路口西南侧","13606517500.000000"," "," "
"1888","532bf4a4-71f1-4e94-8f08-c4b61fa418eb","120.213677","30.201206","枫菏路八百零八号","无人值守","6090.000000","12.000000","9.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","枫菏路808号，温馨人家南门对面","13606517500.000000"," "," "
"1889","3e0f56f8-cad0-46c3-ad1b-0924870d1c74","120.222744","30.204135","新洲花苑十一幢","无人值守","6091.000000","21.000000","0.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","共联路新洲花苑11幢楼下","13606517500.000000"," "," "
"1890","fe8b2170-3a07-44d5-ad71-93baef59d7d4","120.209829","30.192129","滨兴路江晖路口西北","无人值守","6093.000000","12.000000","9.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","滨兴路江晖路口西北侧，旅游职业学校对面","13606517500.000000"," "," "
"1891","b946899d-c173-47a1-852b-6960d76e8132","120.204423","30.191399","滨兴路江虹路口东南","无人值守","6094.000000","21.000000","0.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","滨兴路江虹路口东南侧，南侧人行道","13606517500.000000"," "," "
"1892","2d57441b-9a1b-40c4-b4dd-c9b46a5e2587","120.168820","30.183148","创投服务中心一","有人值守","6095.000000","13.000000","8.000000","24小时","江南大道创投服务中心","13606517500.000000"," ","24小时点"
"1893","8ba7e87e-826d-425f-ae82-501c4aeb96f4","120.146788","30.175880","东信大道西浦路东南","无人值守","6096.000000","1.000000","20.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","东信大道西浦路东南，钱江湾花园公交站","13606517500.000000"," "," "
"1894","69eaa37f-1a2f-4d1f-be7c-1b6d733231d8","120.207332","30.162859","白马湖路江虹路西南","无人值守","6097.000000","16.000000","5.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","白马湖路江虹路西南侧","13606517500.000000"," "," "
"1895","9b0ce316-8c7e-4145-b15b-539c77e92fa1","120.218782","30.194310","滨兴路江陵路东南","无人值守","6099.000000","11.000000","10.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","滨兴路江陵路东南侧","13606517500.000000"," "," "
"1896","e5686cfc-912a-4bfe-896a-67608bf7b23e","120.211715","30.189471","春波路江晖路口东北","无人值守","6100.000000","9.000000","12.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","春波路江晖路口东北侧（沿春波路200米左右 ）","13606517500.000000"," "," "
"1897","42e0e736-521a-46a4-8e85-33953a894709","120.222528","30.281479","五堡渡口路一八八号","无人值守","3293.000000","20.000000","1.000000","租车06:00~21:00，还车06:00~22:00","五堡渡口路188号，广告公司车间门口","0.000000"," "," "
"1898","00ef4e59-5ac4-4649-9f02-03060c0d013d","120.235758","30.308490","德胜东路南","无人值守","3294.000000","5.000000","16.000000","租车06:00~21:00，还车06:00~22:00","德胜东路南红五月村车站","0.000000"," "," "
"1899","eb24d420-a0e5-49ac-91f7-7fe9e3c22f3b","120.241782","30.312665","德胜东路口北九盛路口","无人值守","3296.000000","8.000000","13.000000","租车06:00~21:00，还车06:00~22:00","德胜路口北九盛路口左100米","0.000000"," "," "
"1900","e8b2b63c-5a56-4543-a53e-96568ddaef94","120.233551","30.307567","新红普路公交停车场","无人值守","3297.000000","21.000000","0.000000","租车06:00~21:00，还车06:00~22:00","德胜东路新红普路公交停车场对面","0.000000"," "," "
"1901","1116f7dc-c302-428b-8a4f-ec735955c958","120.193172","30.272384","秋涛北路二一五号","无人值守","3298.000000","3.000000","18.000000","租车06:00~21:00，还车06:00~22:00","秋涛北路215号","0.000000"," "," "
"1902","56e44bcc-90fe-437c-98db-2fa35d49d774","120.194969","30.263317","秋涛北路凤起路口","无人值守","3299.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","秋涛北路凤起路口","0.000000"," "," "
"1903","b0ab8f3b-dccf-49d1-95fd-9c8b0bd4a700","120.195594","30.253734","采荷小区青荷屯一幢","无人值守","3301.000000","3.000000","18.000000","租车06:00~21:00，还车06:00~22:00","秋涛北路采荷小区青荷屯1幢","0.000000"," "," "
"1904","ae46b519-fac9-474c-8a66-6444378850fb","120.195715","30.252784","采荷小区青荷屯五幢","无人值守","3302.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","秋涛北路采荷小区青荷屯5幢","0.000000"," "," "
"1905","cc787eb9-81e6-4cc9-bd23-b32885785187","120.195928","30.251149","秋涛北路九号","无人值守","3303.000000","2.000000","19.000000","租车06:00~21:00，还车06:00~22:00","秋涛北路9号","0.000000"," "," "
"1906","e7ced855-9ba4-4700-ad2c-1b968520d26e","120.195078","30.242443","清江路口五五五号","无人值守","3304.000000","3.000000","18.000000","租车06:00~21:00，还车06:00~22:00","秋涛北路清江路口555号","0.000000"," "," "
"1907","d5982d0f-46bb-4e78-8100-ee0308b97626","120.196319","30.247880","秋涛北路解放路口","无人值守","3306.000000","4.000000","28.000000","租车06:00~21:00，还车06:00~22:00","秋涛北路解放路口","0.000000"," "," "
"1908","2015cda4-3da4-47f5-bb16-6a8c20c163a0","120.196255","30.251730","秋涛北路航海路口","无人值守","3307.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","秋涛北路航海路口","0.000000"," "," "
"1909","ad6b0e2b-373e-44dc-8dc4-5a14839dee2e","120.194542","30.265106","秋涛北路一一十号","无人值守","3308.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","秋涛北路110号","0.000000"," "," "
"1910","0fad8532-4816-4be9-a4ac-3075238c7a28","120.193751","30.271221","秋涛北路严加弄车站","无人值守","3310.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","秋涛北路164号严加弄车站左侧","0.000000"," "," "
"1911","5f27a9c7-49a2-41a8-a9a1-fa6bec927499","120.193554","30.272534","秋涛北路农业银行","无人值守","3311.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","秋涛北路178号左侧农业银行","0.000000"," "," "
"1912","cb67178d-4e60-4e3f-aa87-99c5dda62940","120.198141","30.358315","临丁路北一八一电杆","无人值守","3140.000000","10.000000","11.000000","租车06:00~21:00，还车06:00~22:00","临丁路北181电杆中国重汽销售服务中心","13606516700.000000"," "," "
"1913","b938c878-08dc-4a25-b1c5-27fe6eaf2d4a","120.194017","30.355359","临丁路北一五五电杆","无人值守","3141.000000","7.000000","14.000000","租车06:00~21:00，还车06:00~22:00","临丁路北155电杆土霸煌大酒店右侧","13606516700.000000"," "," "
"1914","566a6422-0730-4f0b-b1ce-d8f1251b0be5","120.186223","30.350303","临丁路北十九七电杆","无人值守","3143.000000","21.000000","0.000000","租车06:00~21:00，还车06:00~22:00","临丁路北097电杆","13606516700.000000"," "," "
"1915","59233732-e8a1-459d-9ba7-453a544df49c","120.184363","30.349433","临丁路北十八三电杆","无人值守","3144.000000","20.000000","1.000000","租车06:00~21:00，还车06:00~22:00","临丁路北083电杆","13606516700.000000"," "," "
"1916","aa2f7e0c-b3c5-4e33-b32b-38c13b707700","120.182702","30.348660","临丁路北十七三电杆","无人值守","3145.000000","12.000000","9.000000","租车06:00~21:00，还车06:00~22:00","临丁路北073电杆","13606516700.000000"," "," "
"1917","a0e0c10c-4896-499c-ac7a-b7526d0c7066","120.196644","30.267175","景芳路景昙路口","无人值守","3147.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","景芳路157号景昙路口","13606525100.000000"," "," "
"1918","e9dd5afd-9a0b-42a3-a100-43957cb01400","120.198155","30.267172","景芳路二","无人值守","3148.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","景芳路166号对面，景芳二区站","13606525100.000000"," "," "
"1919","e865c261-39b8-4ca8-8e5c-7f01b90739fb","120.201285","30.267287","景芳路三","无人值守","3149.000000","2.000000","19.000000","租车06:00~21:00，还车06:00~22:00","景芳路145号左侧20米","13606525100.000000"," "," "
"1920","f5441d12-007a-4110-a0cf-790108a0a300","120.197827","30.263048","景芳路凤起路口","无人值守","3150.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","景昙路50号凤起路口","13606525100.000000"," "," "
"1921","41858840-2bb9-4b1f-9a7e-1f038baf2dfd","120.236315","30.314531","九环路二","无人值守","3152.000000","13.000000","8.000000","租车06:00~21:00，还车06:00~22:00","九环路华商物流大门左侧","13454490900.000000"," "," "
"1922","9b78308d-ed33-4ce2-917c-cd5d3ff4f5c3","120.236161","30.316807","九环路三","无人值守","3153.000000","10.000000","11.000000","租车06:00~21:00，还车06:00~22:00","九环路杭州巨星科技大门左侧","0.000000"," "," "
"1923","2e9bfa88-3c59-426d-b326-8ec10323581f","120.238014","30.316960","九盛路九环路口","无人值守","3154.000000","9.000000","12.000000","租车06:00~21:00，还车06:00~22:00","九盛路口九环路围墙下","13454490900.000000"," "," "
"1924","640bfd2a-d6a9-4bf9-aeec-e9ab916746d5","120.198562","30.252298","兴业大厦","无人值守","3157.000000","12.000000","9.000000","租车06:00~21:00，还车06:00~22:00","杭海路229号","15868130400.000000"," "," "
"1925","3d190f62-f9ee-440d-ba52-15377a2bb20c","120.199461","30.253144","人力资源市场","无人值守","3158.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","杭海路237号","15868130400.000000"," "," "
"1926","feb45e5b-e0e9-49b1-9789-0b3653a9c10c","120.188877","30.246032","商教苑社区","无人值守","3159.000000","5.000000","16.000000","租车06:00~21:00，还车06:00~22:00","杭海路11号","15868124500.000000"," "," "
"1927","f6760b35-1304-445e-ac3f-d310e591d757","120.188340","30.277630","闸弄口新村三九幢","无人值守","3162.000000","3.000000","21.000000","租车06:00~21:00，还车06:00~22:00","艮山支二路闸弄口新村39幢","0.000000"," "," "
"1928","a85f6131-43a7-433b-987f-86ee79110d0c","120.187357","30.351170","华中站","无人值守","3163.000000","5.000000","16.000000","租车06:00~21:00，还车06:00~22:00","临丁路加油站往东300米亭子旁，漫行系统华中站","13606516700.000000"," "," "
"1929","056fa0e7-9562-4685-a0b5-be238360861a","120.189822","30.275907","艮山西路动物医院","无人值守","3164.000000","9.000000","12.000000","租车06:00~21:00，还车06:00~22:00","艮山西路95号，动物医院旁","15868123700.000000"," "," "
"1930","cbac6f31-7d8b-40c5-9ee3-f1a7e0924e7a","120.210832","30.348260","丁群街环丁路口","无人值守","3170.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","丁群街环丁路口丁桥嘉园31幢对面","13606519200.000000"," "," "
"1931","20f9c13f-0b15-4ac3-ac6c-b43017dbf4fd","120.222636","30.322470","勤丰路美邻嘉园","无人值守","3175.000000","14.000000","7.000000","租车06:00~21:00，还车06:00~22:00","勤丰路美邻嘉园西门右侧","13606519200.000000"," "," "
"2073","c3f1453d-59c7-425e-993c-d95f5cf70f7c","120.154425","30.200186","之江路三一二号","无人值守","1258.000000","9.000000","17.000000","租车06:00~21:00，还车06:00~22:00","之江路312号市政泵站东侧","0.000000"," "," "
"2074","ce016fb8-b658-46aa-82fb-eeb19318b57b","120.178473","30.247240","建中小区","无人值守","1321.000000","14.000000","10.000000","租车06:00~21:00，还车06:00~22:00","清泰街建国中路口（清泰街280-6号）","0.000000"," "," "
"2075","0f2b1ed8-28b8-46df-ad2b-f8a1fd784a26","120.152328","30.292773","杨泊巷","无人值守","2078.000000","0.000000","0.000000","6:00-21:00","德胜路杨泊巷路口","13606516700.000000"," "," "
"2076","083f3247-4f94-4227-85e1-830f79806277","120.183763","30.319306","长城里杨家村4组","无人值守","2370.000000","5.000000","27.000000","6:00-21:00","长城里杨家村4组","0.000000"," "," "
"2077","eda6aa88-ad5b-4bb7-b569-352814895d93","120.066355","30.284239","竞渡桥东","无人值守","5271.000000","7.000000","14.000000","6:00-21:00","睛川街竞渡桥东北侧人行道","13454490900.000000"," "," "
"2078","cd36fde9-8f5f-4da2-aab0-a53ec8fdde4c","120.095215","30.168604","未来世界","无人值守","5126.000000","17.000000","4.000000","6:00-21:00","504路未来世界站(北面）","13454491000.000000"," "," "
"2079","0564e4f9-cee3-4382-aa3b-5318aedee6cc","120.188504","30.230575","沙地路","无人值守","1109.000000","30.000000","0.000000","租车06:00~21:00，还车06:00~22:00","沙地路联华超市西侧人行道","13606524400.000000"," "," "
"2080","72189ca1-c7fa-4512-8ce7-504d61b5a375","120.184940","30.219564","金色海岸北门","无人值守","1113.000000","1.000000","23.000000","租车06:00~21:00，还车06:00~22:00","姚江路与富春路口金色海岸北门","0.000000"," "," "
"2081","6985eebd-726f-4a41-b3ad-9831c1a177f7","120.185920","30.224079","钱江路（二）","无人值守","1118.000000","16.000000","8.000000","租车06:00~21:00，还车06:00~22:00","公交港湾式车站在施工（服务点名称将根据车站站名而定）","0.000000"," "," "
"2082","6274e019-11ed-4a3a-be14-8b259f7e7b08","120.170167","30.207370","南星派出所","无人值守","1120.000000","26.000000","1.000000","租车06:00~21:00，还车06:00~22:00","南星派出所对面(洋泮路)","13606521400.000000"," "," "
"2083","8b49cd0e-7945-47c3-abef-211d18e6a186","120.180653","30.218093","钱江路（四）","无人值守","1125.000000","25.000000","10.000000","租车06:00~21:00，还车06:00~22:00","公交钱江路南口站南侧人行道上","0.000000"," "," "
"2084","69143a29-92db-44e0-959a-426dc4e4b2c9","120.176463","30.224096","凤山桥","无人值守","1129.000000","16.000000","5.000000","租车06:00~21:00，还车06:00~22:00","江城路南端、凤山桥直街19--1号","13486378400.000000"," "," "
"2085","95fd8b76-f3ff-4c71-86e3-d0913b9ed73b","120.172970","30.234181","剑兰中学","无人值守","1133.000000","7.000000","14.000000","租车06:00~21:00，还车06:00~22:00","抚宁巷53号","13486378400.000000"," "," "
"2086","cc0e3338-575f-449d-a5ad-cd9781e613fc","120.166070","30.204607","之江路海月路口站","无人值守","1138.000000","19.000000","2.000000","租车06:00~21:00，还车06:00~22:00","公交20路之江路海月路口站","13606521400.000000"," "," "
"2087","86eafa36-895c-4715-814b-9652b33cefed","120.183791","30.257034","翰林花园","无人值守","1142.000000","3.000000","18.000000","租车06:00~21:00，还车06:00~22:00","环城东路117号","13606520600.000000"," "," "
"2088","4c77f223-2be8-40a3-be16-e53bec89c6f5","120.182239","30.247366","虹桥医院","无人值守","1144.000000","4.000000","17.000000","租车06:00~21:00，还车06:00~22:00","环城东路虹桥医院门口","13606520600.000000"," "," "
"2089","e5e58f4b-a8d6-46a8-a32b-af14c47f1fb4","120.164051","30.248492","将军路延安路口","有人值守","1151.000000","25.000000","0.000000","租车06:00~21:00，还车06:00~22:00","将军路中国电信正门对面","13606516600.000000"," "," "
"2090","3c9a1093-ed74-43c9-b2d8-7f957403d45f","120.164271","30.258192","庆春路二十三号","无人值守","1156.000000","7.000000","18.000000","租车06:00~21:00，还车06:00~22:00","菩提寺路北口庆春路203号","13606524100.000000"," "," "
"2091","f84113d4-09b7-4c84-9c29-4ce8bb7070c3","120.164692","30.256840","菩提寺路口","无人值守","1161.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","长生路菩提寺路口","13606524100.000000"," "," "
"2092","f54920e8-d5f6-4675-8081-8876ebf39000","120.168334","30.255034","岳王路二七号右侧","无人值守","1165.000000","1.000000","21.000000","租车06:00~21:00，还车06:00~22:00","岳王新村6幢对面","13606524100.000000"," "," "
"2093","6d6d9fd2-fb91-484e-b9a1-81b2759a6bdf","120.176531","30.255703","万安城市花园九幢","无人值守","1169.000000","2.000000","29.000000","租车06:00~21:00，还车06:00~22:00","浙一医院东门对面","13454491000.000000"," "," "
"2094","cfa184ef-254a-47af-9240-dde0027c21ce","120.100732","30.315885","飞虹路西","无人值守","5405.000000","9.000000","13.000000","租车06:00~21:00，还车06:00~22:00","古墩路东北角40米","0.000000"," "," "
"2095","46e7ba99-90d9-479b-ae25-de5074129395","120.122723","30.281729","古翠路文二西路西南角","无人值守","5410.000000","5.000000","16.000000","租车06:00~21:00，还车06:00~22:00","古翠路文二西路西南角","0.000000"," "," "
"2096","3ad84e53-47bf-4765-80a5-5ea784bae5e0","120.172123","30.245540","西湖大道柴垛桥","无人值守","1325.000000","4.000000","17.000000","租车06:00~21:00，还车06:00~22:00","西湖大道中河中路（慢车道）东南角，立交桥下","0.000000"," "," "
"2097","081d6a12-9bf8-4a20-8f15-f900fa36b243","120.172273","30.242056","体育用品市场东","无人值守","1330.000000","11.000000","10.000000","租车06:00~21:00，还车06:00~22:00","中河中路55号","0.000000"," "," "
"2098","de71865f-b29d-41f6-add2-21ebc0c4750d","120.167272","30.242244","华光路三元地口","无人值守","1334.000000","6.000000","7.000000","租车06:00~21:00，还车06:00~22:00","华光路54号三元地口（市公安局对面）","0.000000"," "," "
